text,label,word_count
hello sam sunshine movers confirming moving appointment next friday 9 great we’ll call we’re way,0,15
good morning mr lee haley hometown bank wanted let know new checks ready pickup,0,14
recent online order failed pay receive item,1,7
congratulations loan approved send origination fee process payment,1,8
hey it’s alex work forgot laptop cord desk—can drop,0,9
notice overdue student loans settle today avoid increased interest need reply message,1,12
health insurance expire respond policy number payment info renew coverage notices sent email faster response please renew avoid losing coverage,1,20
good morning noticed resume online job offer require upfront processing fee,1,11
hi carla myfitness gym membership renewal due next month planning renew perfect we’ll get processed,0,15
josh it’s emma finish project want review together you’re done,0,10
hi i’m calling regarding recent order there’s small delay shipment,0,10
hi earn 5000 week working home register 50 membership payment send card details enroll,1,14
good afternoon sam available lily yoga studio found mat class,0,10
new promotion bank available claim higher interest confirming account number catch it’s limited time,1,14
bank account blocked confirm sensitive details keep active,1,8
i’m department motor vehicles drivers license suspended unless verify ssn new fraudprevention protocol,1,13
electricity provider service cut unless pay there’s new charge pay credit card avoid disconnection,1,14
hey it’s greg chess club playing tournament weekend,0,8
phone plan qualifies free upgrade confirm ssn id eligibility,1,9
student loan approved forgiveness absolutely give ssn,1,7
name detective smith money laundering case name pay fine risk prosecution name came system pay 1500 clear record,1,18
i’m insurance company need ssn process claim,1,7
there’s breach cell service give us account pin verification,1,9
hello weve detected virus computer allow remote access i’ll fix i’ll guide you—open teamviewer app read id number,1,18
you’ve allexpense paid cruise verify identity pay booking fee it’s taxes registration cruise still free—just need info,1,17
system shows problem last payment let us process card details,1,10
instagram account flagged suspicious activity verify avoid deactivation provide handle password,1,11
greetings email account disabled log special page prevent deactivation,1,9
i’m police detective smith clear record pay fine you’ll trouble,1,10
hello medical clinic calling annual checkup need reminder call day appointment,0,11
i’m leasing agency there’s overdue fee apartment pay avoid eviction,1,10
it’s lucky day i’m calling facebook you’ve lottery need login info verify it’s sending 5000 yes sir it’s special event confirm account money,1,23
good morning mr lopez—it’s ms bryant school maria forgot lunch wanted check you’d like bring get cafeteria lunch instead that’s perfect thanks,0,22
greetings warranty expired renew face steep repair costs vehicle warranty provide vin credit card,1,14
good morning mrs huang andrew sun travel passport arrived office pickup,0,11
computer sending us error messages could infected please let help fix critical errors give access remove,1,16
good afternoon rental car ready pickup airport location,0,8
pay quick verification fee verify account,1,6
hi mr lee tanya rainbow bookstore order “the winds spring” arrived ready pickup,0,13
you’ve reached cloud storage limit provide login info upgrade offer phone,1,11
facebook accessed new location tell password secure,1,7
good news qualify government grant please send ssn direct deposit info receive funds processing grant,1,15
hi i’m greenway landscaping want us mow lawn week,0,9
good afternoon pharmacy calling let know prescription ready pickup sounds good nice day,0,13
hey letting know traffic heavy main street might want take another route home,0,13
hi it’s matt dog park group joining us walk sunday,0,10
facebook friend tagged scandalous video click link view visible short time need log first,1,14
homeowner you’re eligible free roof inspection—just confirm address check records schedule visit,1,12
utility provider confirm payment method we’ll disconnect service today covers both—please update,1,12
winnings online lottery waiting need bank account details,1,8
spouse accident listed emergency contact release details verify insurance address information can’t released provide verification,1,15
sir brand new toyota receive vehicle send registration fee western union,1,11
you’ve selected dating reality show must pay participation deposit,1,9
retirement funds jeopardy due error confirm details safeguard,1,8
good evening hal rose garden apartments wanted update maintenance request scheduled wednesday 10 noon,0,14
hi karen school transportation tomorrow’s bus route change due construction check website details,0,13
hello i’m volunteer local food drive could use extra hands sorting donations saturday you’re interested,0,15
