dialogue,label
caller: This is Officer Smith. Legal action will be taken if you don’t settle the fine for missing jury duty. receiver: I wasn’t summoned for jury duty. Can you provide more details?  ,1
caller: You’ve got a safety recall on your car. Give me your insurance details to schedule service. receiver: I’ll call my dealership about recalls. No details over the phone.,1
"caller: Hi, this is the school nurse. We wanted to let you know your child is feeling unwell. receiver: I’ll come pick her up right away, thank you.",0
"caller: Good morning, Mr. Singh. Your order has arrived at our warehouse and is ready for delivery. receiver: Thank you. Please deliver it tomorrow morning.",0
"caller: Hi, this is Andrew calling from the school office. I’m letting parents know that the spring concert time has changed. It’s now at 6:30 pm next Thursday.   receiver: Thanks, Andrew. I’ll make sure to let my daughter know the new time.   caller: Thank you. We look forward to seeing you there!",0
"caller: Hello, you requested tech support. To assist, let me remotely access your device—can you launch the application I send? receiver: Yeah, I downloaded it. What should I do next? caller: Click ‘Share Access’ and I’ll solve the issue.",1
"caller: Hi, my flight got delayed, and I’ll be checking in late tonight.   receiver: No problem, we’ll make sure your room is ready when you arrive.   caller: Thanks for letting me know!  ",0
"caller: This is your mobile bank. Reset your PIN now to keep your account secure. receiver: Okay, how do I do that? caller: Tell me your old and desired new PIN.",1
"caller: Hi, this is Elena from the cinema. Tomorrow’s movie starts at 7, and your reserved tickets are at will call. receiver: Great, we’ll be there early.",0
"caller: Hi, you’ve reached the bakery. This is Louise. Your custom cake order for Saturday is ready for pickup. receiver: Wow, that’s earlier than I expected! Thank you! Can I pick it up after lunch? caller: Definitely, it’ll be boxed and ready. receiver: Perfect, see you soon!",0
"caller: There’s a virus on your phone. Follow this link to clean it and fill in your login. receiver: I’ll use my trusted antivirus app, not random texts.",1
"caller: Hey, Gabe here. Did you want a ride to the airport tomorrow? receiver: That would be great, Gabe, thank you. My flight is at 10, so maybe pick me up at 7:30?",0
"caller: Hi, this is Cindy from FreshMart. Just confirming your grocery delivery for today between 2 and 4 pm.   receiver: Thank you, Cindy. I’ll be home during that time.   caller: Great, we’ll text when we’re on our way.   receiver: Appreciate it!",0
caller: This is Amazon. We noticed a suspicious transaction for an iPhone. Do you want to cancel this order? receiver: Yes! I didn’t buy an iPhone. What do I do? caller: I’ll need your Amazon username and password to cancel it for you.,1
"caller: You’re being overcharged today, call to claim your discount. receiver: Which bill? caller: If you give card info, I’ll process the discount.",1
"caller: Hi, this is the cinema. The tickets you reserved for Friday’s show are ready for collection. receiver: Great, I’ll collect them tomorrow.",0
"caller: Hello, Mrs. Smith. This is Arjun from City Shuttle. Your airport pickup is confirmed for 6 AM. receiver: Perfect, See you then!  ",0
"caller: Hello, this is Ted with Parks & Rec. The kids’ soccer game is cancelled due to rain. receiver: Thanks for notifying us, Ted.",0
"caller: Good morning! I’m calling from BetterBank to verify a deposit made yesterday. receiver: Yes, I made that deposit. Thanks for checking.",0
"caller: Hi, this is Mike from Friendly Garage. Just checking if your car is ready for pickup today. receiver: Oh, great! Was it just the oil change or did you find anything else? caller: Just the oil change as requested, no additional issues. receiver: Thanks for the update. I’ll stop by after work.",0
"caller: Good afternoon, your furniture delivery is scheduled between 12 and 3 PM tomorrow. receiver: Thanks for confirming.",0
caller: Join our new crypto investment. Just send $100 in Bitcoin and double your money! receiver: Can you show your returns first? caller: Only investors gain access to portfolio data.,1
"caller: Your online order is on hold; verify your payment to proceed. receiver: Where was this ordered? caller: Due to privacy, we can’t reveal more until you confirm your identity.",1
"caller: Hi, this is Laura at the city council office. Your community garden application was approved.   receiver: Wow, thanks for calling! I’m excited to get started.   caller: Congratulations!",0
"caller: Hello, this is the pharmacy calling about your refill request. Are you still interested in picking it up today? receiver: Yes, I’ll be there after work. Thanks for calling.",0
"caller: Hello, it’s your cousin Elaine. Are you coming to the family picnic this Sunday?   receiver: Yes, and I’m bringing dessert.   caller: Awesome, can’t wait to see you.",0
"caller: Hi, we’re updating your online banking profile. Please provide your login details. receiver: You need my password? Shouldn’t you already have access? caller: For verification purposes only. receiver: I think I’ll go directly to the bank instead.",1
caller: You’ve inherited property overseas—send your ID and card info for transfer paperwork. receiver: I don’t have family abroad. caller: Sometimes distant relatives leave unexpected inheritances.,1
"caller: Hello, I’m calling from Green Cab. Your driver will arrive in 5 minutes at your location. receiver: Thank you, I’ll be outside.",0
"caller: Congratulations! You are being considered for a job, but need to pay a background check fee. receiver: Legitimate jobs never charge for background checks.  ",1
"caller: You’ve got a tax rebate, but I need your national insurance number to process. receiver: Can I see official proof? caller: Only after I verify your ID to protect your information.",1
"caller: Hi, is this Tessa?   receiver: Yes?   caller: It’s Martin from Community Center. You’re on the list for tomorrow’s pottery class. Doors open at 5.   receiver: Perfect, see you then!",0
"caller: Hi, it’s Jane from the local gym. Would you like to schedule a tour?   receiver: Yes, that would be great. How about Wednesday afternoon?   caller: 2 pm works for us. See you then!  ",0
"caller: Hi, it’s Nina from SweetLeaf Café. We noticed you left your jacket here.   receiver: Oh, thank you! I’ll come by to pick it up.   caller: It will be behind the counter.",0
caller: You’ve reached the insurance claims department. We need your policy number for your recent accident.   receiver: I haven’t had an accident.   caller: Maybe your family did—confidential. Please confirm your information.   receiver: I’ll call my insurance directly.,1
"caller: Hello, this is Beth from the book club. We're reading “The Giver” for our next meeting. receiver: Thanks for letting me know, Beth! caller: The meeting is next Friday, same time.",0
"caller: Hi, the plumber will be arriving between 10 and 12 tomorrow. receiver: Thanks for keeping me updated.",0
